Voltage (V),Frequency (MHz),Temperature (°C),Capacitance (F),Leakage Current (A),Switching Activity,Circuit Area (mm²),Power Consumption
0.914689421,308.6901204,98.87963589,1.44E-12,4.79E-06,0.105369698,13.05604766,4.38E-06
1.125389897,655.6129257,22.14763148,9.07E-13,3.89E-06,0.165310669,3.134416838,4.38E-06
1.183651255,865.831039,99.33852023,1.08E-12,3.71E-06,0.249482402,6.794087672,4.39E-06
0.89846317,564.7523058,84.65491493,1.22E-12,4.89E-06,0.295970285,7.905690387,4.39E-06
1.120581805,896.0818571,20.37596589,1.39E-12,3.93E-06,0.869273591,3.33266411,4.40E-06
0.970708437,982.9840573,78.2850198,1.32E-12,4.54E-06,0.422697944,8.690545499,4.40E-06
0.898572443,259.7879298,68.35591944,1.45E-12,4.90E-06,0.435084687,7.090896232,4.40E-06
0.917595709,440.3134051,30.18811108,6.45E-13,4.80E-06,0.3483021,3.364236987,4.41E-06
0.946865253,768.6693663,96.72579576,1.26E-12,4.66E-06,0.566541043,6.302786321,4.41E-06
1.145542303,132.5600104,79.93453258,1.28E-12,3.85E-06,0.315965617,8.014318285,4.41E-06
0.928067889,401.0861812,71.99709281,8.85E-13,4.75E-06,0.346997291,4.67577489,4.41E-06
1.036002276,647.1328331,92.21644924,1.15E-12,4.26E-06,0.797448054,8.390549442,4.41E-06
0.983686991,890.7462394,73.93431481,1.27E-12,4.49E-06,0.215196473,2.963775672,4.42E-06
1.086654797,304.8790223,86.66661426,7.07E-13,4.06E-06,0.59313558,13.52731364,4.42E-06
0.883368545,716.0048029,61.84170047,9.94E-13,5.00E-06,0.450990785,1.659833054,4.42E-06
0.898975113,331.8674904,80.80094834,1.34E-12,4.92E-06,0.377018118,4.988958305,4.42E-06
1.070795675,391.8426815,25.60439766,5.11E-13,4.13E-06,0.566935325,10.5505557,4.42E-06
1.117391465,467.7352407,95.52261071,8.37E-13,3.96E-06,0.813458228,13.31207759,4.42E-06
1.07550425,375.6813258,26.53866729,5.50E-13,4.12E-06,0.885001003,8.386302083,4.43E-06
1.090692161,101.5162854,77.28000259,5.46E-13,4.06E-06,0.675860017,3.610079436,4.43E-06
1.142178929,419.4335676,57.27314397,7.10E-13,3.88E-06,0.16170807,9.830107174,4.43E-06
1.070817923,239.5769738,94.50958805,5.90E-13,4.14E-06,0.785719396,10.9717446,4.43E-06
0.954994507,716.951992,27.29756474,1.03E-12,4.64E-06,0.650706546,10.44173382,4.43E-06
1.007600373,992.3395379,79.64052181,1.16E-12,4.40E-06,0.447443293,12.21475827,4.43E-06
1.143873614,850.9018588,29.03151392,1.42E-12,3.88E-06,0.315826612,1.654144768,4.43E-06
1.022167941,254.8429873,52.43415716,7.74E-13,4.34E-06,0.634770112,1.354333522,4.43E-06
0.988836148,133.3131681,28.26849484,5.68E-13,4.49E-06,0.44682452,13.02473326,4.44E-06
0.976270667,242.9186559,89.06770452,5.74E-13,4.54E-06,0.55346388,14.84125194,4.44E-06
0.887600657,800.1748186,69.49170398,1.16E-12,5.00E-06,0.825537192,6.172454822,4.44E-06
0.953313815,479.682746,68.23172008,6.74E-13,4.66E-06,0.643816259,2.477332026,4.44E-06
1.192613882,385.4177214,70.78790593,5.32E-13,3.73E-06,0.766067411,8.579206133,4.45E-06
1.152017422,635.8218991,98.07289389,1.39E-12,3.86E-06,0.569391762,12.40857683,4.45E-06
0.889844478,425.091153,65.41443876,1.23E-12,5.00E-06,0.518430522,14.70966736,4.45E-06
1.083559402,370.0432826,29.48864456,1.15E-12,4.11E-06,0.586095612,0.504185337,4.45E-06
1.050079479,226.0619202,48.98225507,1.20E-12,4.24E-06,0.721074107,4.560127831,4.45E-06
1.076762712,370.0146355,83.07124085,1.05E-12,4.14E-06,0.543285132,2.728061348,4.45E-06
0.913389652,922.5348628,81.64865583,1.22E-12,4.88E-06,0.227203821,5.868437909,4.45E-06
1.153378404,299.2387566,55.82717882,1.07E-12,3.86E-06,0.640173569,6.074813917,4.46E-06
0.954650961,299.0443414,28.09285327,1.37E-12,4.67E-06,0.393635386,6.551676929,4.46E-06
1.067011314,795.2393876,49.95367519,1.44E-12,4.17E-06,0.829814067,11.04162168,4.46E-06
1.16337402,651.7278058,40.58732433,5.51E-13,3.83E-06,0.318877627,10.24149355,4.46E-06
1.094981705,196.3531113,44.68952419,9.59E-13,4.07E-06,0.154919609,12.96896965,4.46E-06
1.15526113,115.6300999,81.36779423,1.01E-12,3.86E-06,0.122191896,8.607581019,4.46E-06
0.896932735,714.4860334,77.43877753,9.69E-13,4.98E-06,0.270893252,5.779890606,4.47E-06
1.017736075,747.1810389,74.50209462,8.89E-13,4.39E-06,0.329201264,8.152529194,4.47E-06
1.002800765,465.9686399,26.16685897,8.12E-13,4.45E-06,0.131628617,13.62940155,4.47E-06
0.999601364,724.7071661,78.74365619,9.24E-13,4.47E-06,0.588307982,8.712587998,4.47E-06
0.994273443,602.1635482,43.60362025,7.68E-13,4.50E-06,0.573148972,10.00262276,4.47E-06
0.959589601,165.4455738,60.90419526,1.40E-12,4.66E-06,0.763533519,13.69666243,4.47E-06
1.057949506,539.6104382,36.25778724,7.01E-13,4.23E-06,0.1,9.113261024,4.47E-06
0.898294474,124.4711929,25.76807463,1.26E-12,4.98E-06,0.618321625,12.08039235,4.47E-06
1.039757444,695.3734114,41.55901162,6.75E-13,4.30E-06,0.654741538,12.55162741,4.48E-06
1.105253003,702.3311593,50.94608027,9.23E-13,4.05E-06,0.616482511,14.42785795,4.48E-06
0.939838184,701.116381,79.72981438,1.07E-12,4.77E-06,0.632481327,9.460216591,4.48E-06
1.115109358,932.4198466,61.00848076,8.73E-13,4.02E-06,0.139248538,12.79740124,4.49E-06
1.123514672,404.7929971,53.44208577,1.27E-12,4.00E-06,0.790961954,6.667073134,4.49E-06
0.9510795,525.4009445,97.85601594,8.89E-13,4.72E-06,0.293132642,2.366929171,4.49E-06
1.143587394,254.9114853,85.50347939,1.18E-12,3.93E-06,0.483399112,7.77531815,4.49E-06
0.93643907,365.0412847,68.66610968,1.04E-12,4.80E-06,0.673721954,2.542778385,4.49E-06
1.061740821,738.1410582,96.32885368,8.91E-13,4.23E-06,0.897005019,9.251594332,4.50E-06
0.943766717,114.0341949,85.96576263,6.17E-13,4.76E-06,0.529620158,4.472235838,4.50E-06
1.102973991,595.421263,37.23182928,1.35E-12,4.08E-06,0.517292908,14.61202486,4.50E-06
0.927849863,489.7084932,100,1.45E-12,4.85E-06,0.563125731,1.203282273,4.50E-06
0.935593786,597.0924111,20,7.78E-13,4.81E-06,0.844035987,4.129711822,4.50E-06
0.994905875,422.8971895,24.32552734,9.47E-13,4.53E-06,0.423907015,14.32917689,4.50E-06
1.001177633,547.1711082,34.24283184,1.20E-12,4.50E-06,0.706994848,11.10182271,4.51E-06
0.917151415,168.7783012,41.27174195,9.91E-13,4.92E-06,0.136879919,10.54062987,4.51E-06
1.164920009,355.2168803,41.21930458,1.13E-12,3.87E-06,0.145780669,1.765253936,4.51E-06
1.128540001,571.5828162,23.78106162,1.06E-12,4.00E-06,0.704235675,14.31078858,4.51E-06
0.954882673,244.3434048,67.07358527,1.05E-12,4.73E-06,0.77376464,7.183611136,4.51E-06
1.195258697,499.740404,78.01760775,9.13E-13,3.78E-06,0.356626384,9.378747936,4.51E-06
1.002737779,361.3075384,64.7351803,1.26E-12,4.50E-06,0.10795092,12.14591029,4.52E-06
1.038376793,427.0917725,47.87117523,1.01E-12,4.35E-06,0.369149374,2.830324082,4.52E-06
1.018742617,260.4902036,97.06148316,6.83E-13,4.44E-06,0.126962981,11.69843516,4.52E-06
1.173146315,587.9371114,49.0530585,1.49E-12,3.85E-06,0.1,6.978597624,4.52E-06
1.048199324,228.7336161,40.13667962,1.41E-12,4.31E-06,0.379743566,3.10312113,4.52E-06
1.187044156,716.3016974,37.67770608,6.57E-13,3.82E-06,0.608116202,3.894702153,4.53E-06
0.961881291,525.9955712,56.53387145,9.32E-13,4.71E-06,0.785557662,2.00658195,4.53E-06
0.995630431,141.7753886,63.68678316,1.25E-12,4.55E-06,0.658743106,12.52564165,4.53E-06
0.927509741,421.3196421,31.49675193,1.39E-12,4.89E-06,0.51066594,13.08181789,4.54E-06
1.055257647,756.0512804,84.74583017,8.42E-13,4.30E-06,0.72668967,13.40435143,4.54E-06
1.130757964,437.8348677,80.72416972,1.21E-12,4.01E-06,0.898023733,8.0083982,4.54E-06
0.918608883,470.4571862,48.16004577,1.35E-12,4.94E-06,0.470370313,13.63928684,4.54E-06
0.973081663,398.2193237,52.49334711,5.88E-13,4.67E-06,0.551556616,13.47668096,4.54E-06
1.176621092,904.125066,26.17599357,1.42E-12,3.86E-06,0.242055847,3.457480436,4.54E-06
1.011571249,784.8973672,78.21051303,1.34E-12,4.49E-06,0.809587867,0.756392119,4.55E-06
1.103171352,459.7441601,22.39691227,5.36E-13,4.12E-06,0.370224302,11.84126097,4.55E-06
1.191952318,243.564014,92.35154821,1.02E-12,3.82E-06,0.513726435,13.74043746,4.55E-06
1.031526571,673.5378971,48.78274054,7.75E-13,4.42E-06,0.872768101,12.27220092,4.56E-06
1.014098207,712.3076794,80.20889598,5.27E-13,4.49E-06,0.641559188,12.72647768,4.56E-06
0.928430332,253.0901018,64.70539246,6.39E-13,4.91E-06,0.303486252,9.096463035,4.56E-06
1.167531442,218.7281348,85.76051775,8.84E-13,3.90E-06,0.732241148,13.89463116,4.56E-06
1.112713554,962.4467279,84.0637965,9.15E-13,4.10E-06,0.530304201,2.488666473,4.56E-06
1.092076734,122.2139237,88.26968148,1.33E-12,4.18E-06,0.776620002,14.48060065,4.57E-06
1.175967369,888.3026024,32.27192519,7.95E-13,3.88E-06,0.868818714,6.717844054,4.57E-06
1.088375982,498.8159022,33.13685475,6.14E-13,4.20E-06,0.122526805,12.75373749,4.57E-06
1.023486216,637.8338984,40.1751987,6.20E-13,4.47E-06,0.128708593,7.0486153,4.57E-06
0.952301405,407.5220395,93.92530859,7.22E-13,4.80E-06,0.502422784,8.199620891,4.57E-06
1.17081098,547.9922107,30.31030147,1.49E-12,3.91E-06,0.322067604,9.886408793,4.58E-06
1.099191106,706.008435,28.56988851,1.13E-12,4.16E-06,0.698900559,7.189066636,4.58E-06
1.117527965,366.3820914,77.81857969,9.74E-13,4.10E-06,0.481102707,4.57278333,4.58E-06
0.98490715,880.8288698,96.59973104,5.49E-13,4.65E-06,0.688401173,13.22240513,4.58E-06
1.022658332,406.9855011,24.19937354,8.50E-13,4.48E-06,0.625441832,1.108415431,4.58E-06
1.031683479,857.7999747,98.22082421,5.94E-13,4.44E-06,0.312678805,6.372368767,4.58E-06
1.093958531,272.7588248,48.73659988,9.42E-13,4.19E-06,0.214862483,14.42730487,4.59E-06
1.000276418,726.8487494,32.31073677,1.19E-12,4.59E-06,0.514824686,0.894589921,4.59E-06
1.007425701,760.078245,85.93384412,8.54E-13,4.56E-06,0.760607683,10.45616895,4.59E-06
1.146569297,166.5345673,37.25632848,1.48E-12,4.01E-06,0.675475682,3.990412691,4.59E-06
1.034472973,373.6179438,51.19372171,5.30E-13,4.44E-06,0.617578901,9.98674147,4.59E-06
1.098058991,337.1279281,32.22647206,1.10E-12,4.18E-06,0.715027343,6.318018505,4.59E-06
1.085867532,403.897778,95.27476866,1.43E-12,4.24E-06,0.703470257,4.589873986,4.60E-06
1.02873066,387.1733452,91.17842879,1.24E-12,4.47E-06,0.861953855,2.657855309,4.60E-06
1.191780523,743.8594,49.67729887,6.85E-13,3.86E-06,0.413011095,12.23816288,4.60E-06
1.11004953,354.8554853,67.27455241,1.40E-12,4.15E-06,0.441316021,9.451190942,4.60E-06
1.011909665,558.3316079,86.36176418,5.78E-13,4.55E-06,0.626613789,14.29349632,4.61E-06
0.94368646,193.8352476,47.97202614,6.65E-13,4.89E-06,0.116115331,7.592387816,4.61E-06
0.934708068,452.976431,93.69603602,6.76E-13,4.95E-06,0.161757375,5.216617755,4.63E-06
1.175972969,214.935723,88.23739944,1.18E-12,3.93E-06,0.503091983,14.55682913,4.63E-06
1.040427027,848.5535897,63.64153435,1.01E-12,4.45E-06,0.550057264,2.844064519,4.63E-06
1.020994756,698.3941745,23.54277398,1.32E-12,4.54E-06,0.512375414,14.21089599,4.63E-06
1.038357839,958.9269071,86.98970683,6.35E-13,4.46E-06,0.751721244,0.575923774,4.64E-06
1.158308766,823.3060214,83.19990985,1.00E-12,4.00E-06,0.341163798,4.524145295,4.64E-06
1.021128569,581.1447463,40.21262379,1.11E-12,4.54E-06,0.1,6.47170608,4.64E-06
1.037013193,340.839313,65.14972333,6.51E-13,4.47E-06,0.194829496,10.58198973,4.64E-06
1.176859909,728.5268395,81.25992784,1.28E-12,3.94E-06,0.165323438,6.926298631,4.64E-06
1.060262768,595.3442734,71.65524877,1.05E-12,4.38E-06,0.853210974,8.326574182,4.64E-06
0.958736773,227.915302,56.01967896,6.73E-13,4.84E-06,0.231787502,10.46581749,4.64E-06
1.173467536,109.1225537,56.39321585,1.21E-12,3.96E-06,0.318632332,1.006013841,4.65E-06
1.047075322,722.0459137,22.56356453,6.70E-13,4.44E-06,0.705573845,7.264907803,4.65E-06
0.951008319,231.08958,93.16740949,1.03E-12,4.89E-06,0.801667778,8.059720218,4.65E-06
0.985446475,695.8429203,28.88882594,7.00E-13,4.72E-06,0.813739292,10.73735609,4.65E-06
1.101290943,520.9396579,94.03823789,1.46E-12,4.22E-06,0.609508679,1.425453814,4.65E-06
0.991119544,864.6293642,46.46904603,7.95E-13,4.69E-06,0.334656855,10.74435796,4.65E-06
1.071170425,130.937665,73.54604221,8.29E-13,4.34E-06,0.780476383,5.298234689,4.65E-06
1.075273888,698.5513082,47.24011381,7.95E-13,4.33E-06,0.113841277,12.7060919,4.66E-06
0.990691116,150.3082319,62.09045017,9.15E-13,4.70E-06,0.170021861,4.295545147,4.66E-06
1.159222842,978.9020379,95.04413802,8.25E-13,4.02E-06,0.285746308,3.016653437,4.66E-06
0.95879457,642.4948566,74.62144228,8.98E-13,4.87E-06,0.444042857,5.841810402,4.67E-06
1.167519022,638.1989895,95.09863468,1.31E-12,4.00E-06,0.115631187,12.40692884,4.67E-06
1.005312207,118.9355147,59.74152935,1.22E-12,4.64E-06,0.720414831,13.9897766,4.67E-06
1.169411413,340.8519425,69.56151038,7.78E-13,3.99E-06,0.679255554,4.400038128,4.67E-06
1.006020952,773.4922703,58.8089255,8.94E-13,4.64E-06,0.491690655,3.237379761,4.67E-06
1.173613858,609.9658342,85.02070941,1.49E-12,3.98E-06,0.314221051,4.632012953,4.67E-06
1.070110885,415.4967228,49.27080358,1.14E-12,4.37E-06,0.694905578,13.54841094,4.67E-06
1.092654964,619.9514205,30.04052574,8.30E-13,4.28E-06,0.475651772,10.5315828,4.67E-06
1.199640755,284.8836831,82.41058236,1.22E-12,3.90E-06,0.582917878,12.41434178,4.67E-06
1.080233309,498.5220285,40.30719787,8.41E-13,4.33E-06,0.204929222,9.773926463,4.68E-06
1.028339916,967.3452954,73.59651401,9.30E-13,4.55E-06,0.430613344,13.99478042,4.68E-06
1.041769205,906.2068055,99.21569881,6.07E-13,4.49E-06,0.250058879,7.970553154,4.68E-06
0.959067943,585.4041206,88.40962726,1.47E-12,4.88E-06,0.739755964,1.384316533,4.68E-06
1.012569361,217.866869,95.71857467,1.30E-12,4.63E-06,0.185382945,14.09324539,4.68E-06
0.953821823,940.9512911,98.34610254,9.71E-13,4.91E-06,0.879557708,7.033196367,4.69E-06
1.193568434,750.197151,32.67598812,6.02E-13,3.93E-06,0.408202026,5.99082837,4.69E-06
1.057361318,194.308919,34.58398737,6.26E-13,4.43E-06,0.567529657,1.947139429,4.69E-06
1.03031622,683.5494822,27.86153279,5.96E-13,4.55E-06,0.349784926,0.988108516,4.69E-06
1.167203865,307.7693553,49.74961866,7.17E-13,4.02E-06,0.718208725,5.743425637,4.70E-06
1.114248056,292.8206748,43.2380857,1.00E-12,4.22E-06,0.262130939,6.427180331,4.70E-06
1.084369989,260.7846365,87.30902266,1.18E-12,4.34E-06,0.830048884,1.775659468,4.70E-06
1.02791301,498.3653225,55.28389038,9.53E-13,4.58E-06,0.138327207,5.952243379,4.71E-06
1.128602574,553.8600153,77.82506039,7.69E-13,4.17E-06,0.256423362,5.944345716,4.71E-06
0.955801992,797.4370728,72.23558476,5.33E-13,4.93E-06,0.718932911,5.83206605,4.71E-06
1.001133615,421.990167,81.63580791,7.36E-13,4.71E-06,0.588149253,13.42484595,4.71E-06
1.012813386,471.4935434,53.10703176,1.25E-12,4.65E-06,0.434330955,2.432537383,4.71E-06
1.126585052,876.4061651,89.93544613,5.04E-13,4.18E-06,0.380020547,9.748369587,4.71E-06
1.189194155,182.3964175,63.11863451,9.70E-13,3.97E-06,0.818756419,1.381606336,4.72E-06
1.115589612,711.346832,84.38598361,9.02E-13,4.23E-06,0.869565986,1.207709895,4.72E-06
1.148850595,132.9606929,99.63046609,5.77E-13,4.11E-06,0.293139462,5.374683301,4.72E-06
1.108009873,554.9136068,85.28491505,7.80E-13,4.26E-06,0.665149694,6.874185826,4.72E-06
1.1831725,536.8264066,37.80082523,7.61E-13,4.00E-06,0.179665831,4.776824399,4.73E-06
1.142734669,963.5284001,69.2954249,1.42E-12,4.14E-06,0.893406345,14.12156342,4.73E-06
1.16221054,128.4460813,79.87027349,7.51E-13,4.07E-06,0.193792498,14.46906706,4.73E-06
0.977557323,474.6304074,94.32274668,1.18E-12,4.85E-06,0.896772217,6.453519671,4.74E-06
1.007766926,660.7609905,90.01061839,1.02E-12,4.72E-06,0.24051957,4.635275206,4.75E-06
1.161285702,802.6640715,90.09972675,7.77E-13,4.09E-06,0.20602955,1.542576431,4.75E-06
0.976390598,694.1261932,50.53332558,5.82E-13,4.87E-06,0.441895585,14.11307622,4.76E-06
1.08124739,526.7954059,69.38572971,1.43E-12,4.40E-06,0.851769465,11.1929389,4.76E-06
1.114814169,605.3552323,99.78144336,5.20E-13,4.27E-06,0.112174279,7.805871856,4.77E-06
1.173438148,431.8187111,60.67737515,8.92E-13,4.07E-06,0.112763071,3.015022927,4.78E-06
1.022924029,244.3597725,83.83598547,6.70E-13,4.67E-06,0.160762163,5.844108759,4.78E-06
1.179300358,627.6206548,33.33572376,9.12E-13,4.06E-06,0.569968072,13.54501368,4.79E-06
1.099872094,274.1109961,93.51881931,7.44E-13,4.36E-06,0.477758615,10.34721115,4.79E-06
1.033298783,153.2992463,91.43999712,1.25E-12,4.64E-06,0.81586249,12.95187461,4.80E-06
1.118122292,114.428659,70.43341147,5.78E-13,4.29E-06,0.29657732,6.004244035,4.80E-06
1.109172676,257.2531773,72.6522202,7.27E-13,4.33E-06,0.843386724,11.63059211,4.80E-06
0.976825615,156.9911553,81.47372797,7.54E-13,4.92E-06,0.59952737,5.890420398,4.80E-06
1.039476274,374.5676348,32.37882384,8.76E-13,4.62E-06,0.544547044,9.130122572,4.80E-06
1.189918348,164.1989816,31.30020089,1.33E-12,4.05E-06,0.177740603,4.408382601,4.82E-06
1.082733159,659.9787718,90.19696101,8.75E-13,4.46E-06,0.725265812,7.366258623,4.83E-06
1.14840475,682.1228529,78.02311373,8.77E-13,4.21E-06,0.428304644,3.374559992,4.83E-06
1.08822869,441.8862612,50.61723546,1.49E-12,4.44E-06,0.36865297,12.55155439,4.83E-06
1.134695133,854.5497235,87.25131613,1.22E-12,4.26E-06,0.332722484,9.007825886,4.83E-06
1.047057859,158.6720326,85.71741618,1.30E-12,4.62E-06,0.582562402,5.430116761,4.84E-06
1.141457834,874.1340232,76.90318765,7.99E-13,4.24E-06,0.578036317,10.15774199,4.84E-06
1.093958177,811.7078316,84.19835905,1.09E-12,4.43E-06,0.341090058,0.867089167,4.84E-06
1.078771119,396.360845,52.74946321,1.48E-12,4.49E-06,0.330337834,2.177373501,4.84E-06
1.180555696,339.7849857,76.1027168,9.49E-13,4.10E-06,0.764442417,4.864963504,4.85E-06
1.078790457,264.4714784,66.47745122,7.02E-13,4.49E-06,0.14259195,11.83220622,4.85E-06
1.149112769,342.5233752,94.96583173,1.44E-12,4.22E-06,0.60901437,7.840677762,4.85E-06
1.144388157,369.615793,33.02614488,7.50E-13,4.24E-06,0.445679317,10.46119502,4.85E-06
1.103160896,131.0705292,26.2016683,1.50E-12,4.40E-06,0.258364943,12.02793447,4.85E-06
1.181523992,845.6134323,71.98025263,6.73E-13,4.11E-06,0.791786801,14.57686297,4.85E-06
1.12295536,920.3636042,27.93955497,1.35E-12,4.32E-06,0.558800155,0.523186667,4.86E-06
1.054206759,261.7841342,39.37831055,9.19E-13,4.61E-06,0.114959581,7.818372408,4.86E-06
1.054819127,739.848421,37.80349045,1.33E-12,4.61E-06,0.466630757,2.267643313,4.86E-06
1.031213665,402.5480961,32.88418274,1.39E-12,4.71E-06,0.617950042,14.54205535,4.86E-06
0.982848355,912.7100382,78.28757805,1.04E-12,4.95E-06,0.640009976,5.943296688,4.86E-06
1.027628238,530.9981508,34.13339588,7.75E-13,4.73E-06,0.271157914,10.82482382,4.87E-06
1.167383992,568.0550895,73.45221089,1.16E-12,4.17E-06,0.49013759,10.85306623,4.87E-06
0.976710491,714.116857,70.27652054,6.23E-13,4.98E-06,0.585108868,14.27814226,4.87E-06
1.041868263,189.1225226,48.00871575,8.33E-13,4.68E-06,0.141621712,10.77737538,4.88E-06
1.033065515,821.0121029,59.60094564,8.56E-13,4.73E-06,0.396554005,12.71806106,4.88E-06
1.089204007,155.1577739,24.54784046,1.36E-12,4.49E-06,0.237225573,0.818420766,4.89E-06
1.116921442,343.7787172,81.85798635,5.73E-13,4.38E-06,0.233564921,7.675557328,4.89E-06
1.175657207,229.3722394,74.89080842,1.19E-12,4.17E-06,0.742486207,1.722493632,4.90E-06
1.089848163,725.0338738,31.97019989,9.07E-13,4.49E-06,0.166525992,12.92839099,4.90E-06
1.094274115,612.0965544,72.31030812,1.41E-12,4.48E-06,0.425093225,8.377989048,4.90E-06
1.064530181,630.8479616,61.31456592,1.18E-12,4.60E-06,0.791263333,8.677256671,4.90E-06
1.189274486,890.711654,76.56081425,5.95E-13,4.12E-06,0.806600023,8.928139458,4.90E-06
1.168670462,516.3707228,31.1895404,1.07E-12,4.20E-06,0.253308128,0.866240955,4.91E-06
1.195010576,122.8446581,87.69631003,1.45E-12,4.11E-06,0.261985443,3.832878089,4.91E-06
1.052738195,787.2615642,39.7203603,1.26E-12,4.67E-06,0.358262462,7.343527002,4.92E-06
0.991173973,195.6554496,53.47346084,9.26E-13,4.97E-06,0.577717079,5.202064304,4.93E-06
1.168096903,829.0392243,49.94806486,6.77E-13,4.22E-06,0.221916894,7.67024515,4.94E-06
1.131694865,449.0028347,64.99367989,1.41E-12,4.36E-06,0.560282147,12.66731725,4.94E-06
1.038318479,968.15215,82.43075784,6.97E-13,4.76E-06,0.886998812,4.021698606,4.94E-06
1.022685183,299.4670346,51.37365494,7.28E-13,4.83E-06,0.200901028,11.34086616,4.94E-06
1.007963288,814.7852033,79.05183989,6.22E-13,4.90E-06,0.523801285,2.439841489,4.94E-06
1.085323182,237.289714,64.01316103,5.65E-13,4.55E-06,0.600668227,8.623173498,4.94E-06
1.004454911,354.4531073,90.38944734,7.12E-13,4.92E-06,0.570464752,13.51470679,4.94E-06
1.050408411,156.2879791,59.496567,5.04E-13,4.71E-06,0.146529649,1.674791242,4.94E-06
1.146154833,988.7263087,96.99853832,7.56E-13,4.31E-06,0.270508179,6.714148459,4.94E-06
1.01265826,224.9228225,52.26754863,9.33E-13,4.88E-06,0.160838705,3.155780151,4.95E-06
1.024036758,322.6623414,87.14459709,9.33E-13,4.83E-06,0.555306521,3.923743379,4.95E-06
1.178991337,669.8362367,60.64201134,1.40E-12,4.20E-06,0.207965037,10.07772565,4.96E-06
1.017577402,981.3711935,43.39708356,5.41E-13,4.87E-06,0.572231446,6.040091409,4.96E-06
1.016330593,652.1642253,53.45314869,5.77E-13,4.88E-06,0.677512464,8.72542679,4.96E-06
1.04022632,654.1639541,28.93947393,5.26E-13,4.77E-06,0.838858396,7.679114769,4.96E-06
1.10069051,319.2260596,55.26906301,8.00E-13,4.51E-06,0.251349479,5.267126821,4.96E-06
1.022952666,788.9352157,89.45741055,9.11E-13,4.85E-06,0.260783987,6.968448471,4.97E-06
1.02534484,766.209586,56.68237899,5.69E-13,4.84E-06,0.210458293,4.376708972,4.97E-06
1.192124461,791.6189613,89.32237749,6.25E-13,4.18E-06,0.67220812,5.106722638,4.98E-06
1.144929427,216.3539988,39.15688113,1.17E-12,4.35E-06,0.174672235,1.404019544,4.98E-06
1.189161367,774.7485952,92.95748766,7.53E-13,4.19E-06,0.300366722,9.907189458,4.98E-06
1.126158962,352.2119278,41.43485822,1.00E-12,4.42E-06,0.140199428,12.48440909,4.98E-06
0.996773106,649.6767156,67.27046003,5.49E-13,5.00E-06,0.386605437,8.983997735,4.98E-06
1.06796731,261.1637615,86.91596032,1.30E-12,4.67E-06,0.444258098,6.504971183,4.99E-06
1.10824847,931.068882,75.64618271,5.62E-13,4.50E-06,0.399269286,11.67811817,4.99E-06
1.180730404,369.847416,64.76232242,1.05E-12,4.23E-06,0.170802551,2.459486411,4.99E-06
