Voltage (V),Frequency (MHz),Temperature (°C),Capacitance (F),Leakage Current (A),Switching Activity,Circuit Area (mm²),Power 
0.987393903,342.0552165,24.76036309,1.41E-12,4.00E-07,0.273120519,14.64850423,0.000395476
1.144362661,999.6543449,88.49323988,8.91E-13,4.27E-06,0.703410724,12.00456148,0.004891824
0.847759738,405.1712682,98.39934709,7.97E-13,3.99E-06,0.69029786,4.350710798,0.003382757
1.085029737,409.0798952,81.2145783,1.20E-12,3.36E-06,0.604173649,2.321674819,0.003649657
1.111708854,595.8006603,30.09791192,1.29E-12,1.78E-06,0.71200982,2.046452674,0.00197924
1.108549706,367.2536278,43.96607911,8.89E-13,2.93E-06,0.392827252,14.98954186,0.003246688
0.954041812,121.1336729,91.48455411,5.53E-13,4.21E-06,0.8649361,5.886370907,0.004013981
1.13569675,953.8130085,48.39896036,8.09E-13,1.22E-06,0.517322924,9.969798074,0.00138848
0.992626804,349.3775191,93.78379998,1.14E-12,2.28E-06,0.222132424,1.364910538,0.002261365
1.08482523,527.5727599,40.5974929,9.49E-13,3.42E-06,0.531385589,10.40454558,0.003709062
1.066931222,425.7703508,73.97085469,1.22E-12,4.14E-06,0.598815136,3.827191187,0.004415968
0.891581605,985.7834817,63.90909594,1.13E-12,1.78E-06,0.720311918,4.637520334,0.001589309
0.892863444,332.4362925,62.57380078,5.15E-13,1.20E-06,0.806417356,4.161756636,0.001067104
1.112461225,969.246874,40.2371791,1.49E-12,9.37E-07,0.71182405,5.292646868,0.001043222
1.049439422,309.5226854,41.2235218,9.07E-13,1.36E-06,0.586334111,1.108537594,0.001432121
1.027512968,980.6818707,73.48688067,1.26E-12,3.84E-06,0.753816835,10.47356668,0.003947699
1.165594159,811.8875015,83.69183115,1.47E-12,2.36E-06,0.24510238,7.855031053,0.002749859
1.007460784,415.1123468,91.09187801,6.84E-13,2.46E-06,0.301783079,13.82280411,0.002479659
1.163403923,838.9983328,68.7565728,1.34E-12,4.37E-06,0.827090082,13.98387784,0.005086305
0.928505482,503.6298677,33.76515196,5.83E-13,3.01E-06,0.612871802,6.645237594,0.002796809
0.971972858,141.1363496,34.91336945,1.27E-12,2.42E-06,0.188634269,3.49629799,0.002348742
0.952274308,210.6569909,95.99605424,1.12E-12,1.61E-07,0.415784179,5.344418159,0.000153658
0.873317093,259.4711326,61.91337906,6.03E-13,1.75E-06,0.127869741,8.281551019,0.001524675
0.88194434,818.8416584,92.13960018,7.45E-13,2.69E-06,0.21311999,4.173781772,0.002370009
0.824414504,592.2518765,26.82049014,1.04E-12,1.06E-06,0.798917267,2.446706128,0.000877278
1.069287106,779.5214051,65.89025413,1.19E-12,4.62E-06,0.102321366,4.242933193,0.004935309
1.010755578,670.668114,26.49133473,1.15E-12,2.61E-06,0.735465342,11.1033353,0.00264286
1.040922717,406.8921652,24.4201161,1.13E-12,6.36E-07,0.773698234,8.64024848,0.000662313
1.082646759,808.5706713,98.46164297,5.20E-13,1.77E-06,0.254578202,11.57988046,0.001920329
0.989380549,941.5841816,27.9789537,1.19E-12,2.43E-06,0.207896074,1.178926772,0.002404916
1.146867467,947.2394247,25.04166635,7.30E-13,1.54E-06,0.377427261,4.982347357,0.001763543
1.130165378,969.3740411,95.75410753,6.32E-13,3.77E-06,0.259241282,14.61747681,0.00425639
0.804037752,357.0668897,96.08642848,1.45E-12,4.50E-06,0.590265848,11.39690365,0.003618376
0.819953474,651.5146927,45.51155758,1.22E-12,1.47E-06,0.624397051,7.357493898,0.001207858
1.018457212,504.5197133,51.84972223,1.44E-12,3.19E-06,0.131153863,8.10514309,0.003250073
0.885334376,416.7607247,81.95438671,1.09E-12,3.32E-06,0.361771717,9.736629475,0.002939972
0.920248645,432.0122746,68.50997638,5.69E-13,2.36E-06,0.151245121,2.653784647,0.002171483
0.877405077,983.9493354,66.48822365,7.04E-13,1.61E-06,0.423199666,14.94160037,0.001408901
0.844758125,262.0318185,73.08753367,7.45E-13,2.55E-06,0.50131849,14.33502586,0.002156417
0.878062949,571.2512086,96.30952754,1.30E-12,1.41E-06,0.496286988,10.4421984,0.001241317
1.073879056,401.6635018,91.36161499,8.27E-13,4.98E-06,0.336937048,2.580325886,0.005344825
0.844868817,595.1411725,22.16835585,1.34E-12,3.72E-06,0.829265553,10.74092186,0.003147475
0.986756593,741.7919824,80.62162638,6.50E-13,3.98E-06,0.859099339,4.444860651,0.003930805
0.913378757,911.4746164,63.92554008,8.09E-13,1.15E-06,0.610259421,7.264016486,0.001052028
0.866076274,464.4480738,39.59656527,1.47E-12,3.55E-06,0.52525666,13.30035003,0.003071695
1.057988077,825.2362683,39.13970398,8.11E-13,3.28E-06,0.876762844,0.990396582,0.003474127
0.839181347,619.8643428,70.81643878,1.26E-12,2.92E-07,0.582855551,14.16219547,0.000245636
0.909287789,333.1475003,42.47654705,9.14E-13,2.32E-06,0.530310658,1.529426448,0.002112097
1.090997645,824.9163898,81.74196459,6.28E-13,4.70E-06,0.400530922,4.828758474,0.005123186
1.132727951,401.1172844,30.11363278,7.80E-13,2.24E-06,0.234880119,4.986004935,0.002542567
0.968224016,611.3814596,54.82857035,1.15E-12,2.55E-06,0.686155139,11.52654296,0.002470349
1.053124912,962.9604283,45.38475225,9.44E-13,2.44E-06,0.603444185,5.776351381,0.002565339
1.102551979,884.5814352,36.41277725,5.42E-13,1.02E-06,0.11230462,4.441158328,0.0011234
0.907539309,886.99102,94.70595495,1.30E-12,1.08E-06,0.123336382,11.68915893,0.000977254
0.980575024,227.680597,69.00609851,5.41E-13,3.86E-06,0.296463709,2.036138035,0.0037856
0.956779164,357.9218951,61.39290203,1.11E-12,3.74E-06,0.353363396,9.62828282,0.003579362
0.863233219,983.7037846,27.61425903,1.07E-12,3.63E-06,0.492866437,13.8508231,0.003136009
0.910543357,558.3520561,90.40367277,1.31E-12,3.13E-06,0.443418919,1.294404284,0.002851034
1.088398462,918.7608396,91.25407004,9.38E-13,2.64E-06,0.729967022,14.86361777,0.00287209
0.83171464,477.8546703,69.88613246,9.68E-13,3.16E-06,0.2666491,13.05557443,0.002626963
1.149834058,158.0042003,82.65260589,5.59E-13,4.78E-07,0.525346432,0.978466619,0.000550152
1.089677843,963.790693,35.33447744,1.43E-12,4.36E-06,0.36149256,14.66355306,0.004751058
1.026257373,400.0714776,98.308127,1.29E-12,1.72E-06,0.146974585,13.00388622,0.001767972
0.89868221,978.8729433,50.0625699,9.30E-13,2.89E-06,0.859516886,5.59437535,0.002599307
1.092360172,381.7535604,80.62987755,5.60E-13,4.29E-06,0.898086464,8.793895519,0.004689372
0.955936932,446.2983894,49.16091543,6.67E-13,3.50E-06,0.496747783,1.657751462,0.003349445
1.159423548,287.364357,76.11297683,1.35E-12,4.21E-06,0.365255128,14.86207917,0.004882268
0.871975912,433.7118443,92.7760508,1.31E-12,2.77E-06,0.31723935,3.948854329,0.002414426
0.982583509,852.8032546,34.90247887,9.21E-13,3.23E-06,0.469820866,14.53462006,0.003169713
0.885032992,410.5481159,30.04671957,6.35E-13,1.26E-06,0.735421546,5.559439879,0.001117986
0.915362611,833.5796335,64.76156751,1.36E-12,2.94E-06,0.711997291,3.826828092,0.002695488
1.093459137,834.0169905,29.6185375,1.17E-12,3.00E-06,0.780936247,7.052562234,0.003285387
0.813589572,732.7593075,24.6871408,6.69E-13,4.00E-06,0.49944978,0.758353752,0.003256852
0.832058801,578.5153166,52.0204315,1.01E-12,4.65E-06,0.355415195,11.18582483,0.003866139
0.959203006,167.2708825,80.47045526,1.24E-12,1.63E-06,0.632865489,1.414935329,0.001560219
0.878957492,939.2791878,33.13902852,7.68E-13,2.15E-06,0.242378392,6.655474079,0.001885586
1.075812551,296.1074716,33.69023531,1.33E-12,3.81E-06,0.609412002,6.841820421,0.004103445
1.051098986,985.2096634,31.98315889,6.21E-13,6.55E-07,0.309347734,5.922625779,0.000688181
1.012905793,242.3497395,70.49230381,8.66E-13,1.58E-06,0.325231255,14.3072288,0.001602994
0.855609948,779.8642298,32.28966161,1.09E-12,4.61E-06,0.359134575,12.35498917,0.003941532
0.838812509,323.6397027,40.67868426,8.46E-13,4.28E-06,0.505776127,8.791073,0.003589238
0.998962621,368.4452611,57.6248196,6.90E-13,1.50E-06,0.564362943,11.62898424,0.001499953
1.034995856,760.4719481,22.32751878,1.26E-12,2.55E-06,0.612679591,5.202298658,0.002643978
0.858291783,719.7553368,24.06614113,1.27E-12,2.68E-06,0.850740115,8.790542693,0.002301903
0.919225376,485.8615545,97.37174956,1.01E-12,8.67E-07,0.253008803,2.993586552,0.000796928
0.97090906,940.9706014,84.29234783,1.02E-12,4.01E-06,0.37764795,12.95389139,0.003896379
1.094192004,113.1987368,57.29600192,9.21E-13,3.17E-06,0.803296452,13.1770679,0.00346903
0.941901688,725.863503,63.9794754,5.12E-13,2.16E-06,0.376898644,11.29846176,0.002031703
0.830382254,323.5925865,30.79635007,1.23E-12,2.83E-06,0.549093981,10.71357073,0.0023535
1.134158896,345.6570095,61.91685593,1.28E-12,4.43E-06,0.72445216,9.156141539,0.005023438
0.928525047,332.5726623,78.39476243,7.42E-13,2.12E-06,0.566717967,12.35798708,0.001972586
0.822923592,207.5575134,30.71223854,6.78E-13,4.47E-06,0.85251387,11.90636559,0.003675594
0.809789195,252.3135582,47.74918111,6.02E-13,1.72E-06,0.815468421,12.68089998,0.001391247
1.121911786,719.5156309,57.06892656,8.16E-13,3.33E-07,0.725450967,9.872956889,0.000374617
1.036685749,523.4774602,39.58251532,1.46E-12,4.86E-06,0.524969236,11.38501249,0.00503516
0.992123148,695.1007946,99.8019775,9.12E-13,2.79E-06,0.387719463,1.974579259,0.002769886
0.981103405,253.4143852,85.6792224,1.27E-12,3.47E-06,0.495175395,5.815006942,0.003400866
1.123088889,941.4191465,37.41132709,9.88E-13,1.50E-06,0.103390534,8.746912423,0.001689283
1.133064895,342.9834324,56.69636935,5.84E-13,2.91E-06,0.194890374,0.85285285,0.0033015
0.903900512,434.6993519,55.77766068,1.45E-12,2.59E-06,0.595354885,1.172839382,0.002341499
0.814999603,152.3349098,79.76161609,8.37E-13,1.17E-06,0.669446937,3.355204206,0.000955374
0.885923484,532.8702093,76.75102112,5.36E-13,2.48E-06,0.313399597,1.468476272,0.00219812
1.047319489,496.2120636,98.30945294,8.06E-13,1.33E-06,0.270606519,14.74630275,0.001389314
0.963310092,975.648169,72.02985151,1.11E-12,6.00E-07,0.318121184,12.38155167,0.000577997
1.120187022,587.9497623,84.56478613,5.97E-13,3.64E-06,0.801347445,12.42745358,0.004075685
1.026770781,348.3353643,35.96685229,1.10E-12,1.28E-06,0.721737897,9.26408908,0.001314163
1.098435268,231.8853727,22.27607315,5.86E-13,1.33E-06,0.413376834,13.40433811,0.00146152
1.141406946,286.5925842,62.00824405,9.26E-13,6.39E-07,0.369982762,9.545856994,0.000729038
1.182589396,231.3713816,82.80487201,1.22E-12,7.02E-07,0.601412198,0.738336612,0.000830291
1.173453207,526.9260801,67.72973595,7.49E-13,3.82E-06,0.157502625,13.65461579,0.00448488
1.085165566,839.4531248,56.52823578,1.08E-12,8.60E-07,0.501362792,2.444446328,0.000934222
1.161127009,810.2803124,63.48075274,1.25E-12,1.41E-06,0.476967701,9.617234675,0.001632053
1.081531118,991.4535442,31.00068167,1.02E-12,2.49E-07,0.361845914,13.73464987,0.000269742
1.090880467,228.5194788,36.45477813,8.60E-13,2.19E-06,0.368316396,4.33845796,0.002387998
0.965132262,866.4032546,49.20203658,1.46E-12,2.18E-06,0.511277988,7.543720442,0.002108408
1.052461368,826.9933488,21.22939382,5.67E-13,1.33E-07,0.332263131,11.26537008,0.000139699
1.031137214,116.4315228,54.43986343,1.09E-12,4.48E-06,0.7969123,7.703769639,0.004614597
0.879965124,151.5713949,85.09621924,6.90E-13,4.71E-06,0.800139972,6.383450628,0.00414471
1.023932876,106.7498668,29.14158129,5.00E-13,3.65E-06,0.225419182,13.99219452,0.003742142
0.93248025,240.5854366,50.35152215,1.00E-12,1.57E-06,0.119499988,3.724158137,0.001459423
1.022576699,943.2906525,41.3648988,5.36E-13,3.38E-06,0.709520562,9.198832054,0.003451828
0.877752512,822.6434449,92.65722667,1.00E-12,3.71E-06,0.893098588,9.386249832,0.003258727
0.868898536,744.9331523,82.59936926,1.44E-12,2.67E-06,0.443792121,9.522861962,0.002324634
0.91911493,993.7172647,48.75821774,6.05E-13,2.27E-06,0.749143808,2.197545215,0.002084766
0.820233922,555.8683234,67.95449065,1.44E-12,9.47E-07,0.611912911,11.74252124,0.000777152
1.148421605,772.8045411,35.53630083,5.76E-13,3.23E-06,0.443131394,4.887993033,0.003713421
0.833618565,543.304332,74.10038864,1.27E-12,4.56E-06,0.303128763,3.129287317,0.003799009
1.076930588,608.1896928,92.97438767,6.51E-13,2.76E-06,0.876341333,2.455740236,0.002971936
0.914938557,620.2976737,76.05309105,1.26E-12,4.09E-06,0.247873305,4.106337839,0.003744133
1.024636006,787.6349233,80.12751164,6.44E-13,2.89E-07,0.141231068,10.83741761,0.000296172
1.175001126,847.2507938,64.41433205,7.46E-13,5.33E-07,0.64968226,12.66449816,0.000626834
1.009683173,296.8989854,26.50910985,7.74E-13,8.65E-07,0.525744541,12.67579792,0.000873321
1.052851974,116.6762058,88.04552827,1.19E-12,1.89E-06,0.749004737,13.2219335,0.001984863
0.971881549,167.8752768,87.18344062,9.42E-13,1.59E-06,0.784773463,12.85416978,0.001543459
1.116654835,235.2997562,27.83763567,8.91E-13,1.50E-06,0.834522999,14.6832754,0.001670038
0.934496846,559.7126114,84.76622982,1.27E-12,2.67E-06,0.190485929,5.148155131,0.002491776
0.826933926,331.017749,81.79236107,7.99E-13,1.31E-06,0.569974637,1.613459594,0.001083278
1.185224777,650.0112495,94.71851854,1.17E-12,1.34E-06,0.109153189,13.09618906,0.001585463
1.18202491,632.9881994,39.41057376,7.35E-13,3.99E-06,0.546978134,1.940577473,0.004712155
1.093521471,763.9589565,87.04569193,1.08E-12,4.83E-06,0.792988293,13.47362942,0.005285868
1.098897272,397.7110814,89.94296915,8.24E-13,2.46E-06,0.144196078,1.250305261,0.002699755
1.08698002,949.0886222,26.05252725,8.81E-13,3.10E-06,0.494759781,13.93650587,0.003368964
1.176932066,315.5567527,97.05741714,1.47E-12,4.75E-06,0.427633426,5.745224044,0.005588757
1.058550355,142.3583204,87.75349698,1.38E-12,3.15E-06,0.181380323,9.898773425,0.003332552
1.142407241,679.6238124,40.93234413,1.28E-12,1.60E-06,0.847224385,8.176768673,0.001827403
0.963138442,717.5979633,88.52506837,9.32E-13,5.99E-07,0.545167077,7.633268963,0.000577009
0.935999064,500.3398357,32.38557161,1.14E-12,3.20E-06,0.250678686,4.056961707,0.002992034
0.812749346,902.703966,49.32568102,1.13E-12,1.34E-06,0.161795902,6.384263178,0.001088569
0.820722058,287.194394,54.45455961,1.07E-12,1.43E-06,0.509974681,14.31903708,0.001174149
0.819046036,932.2032993,42.28094347,1.43E-12,4.49E-06,0.794203893,8.068053277,0.003679584
1.068857424,454.6243622,28.70284591,9.83E-13,4.23E-06,0.428827674,4.949722879,0.004522872
1.12833503,261.5163384,26.1366997,1.11E-12,4.00E-06,0.660923055,12.08176521,0.004515389
1.092741558,179.204472,62.83607691,1.34E-12,2.19E-06,0.252628098,14.07529026,0.002396276
1.138683475,627.0414485,92.65452543,1.40E-12,4.12E-06,0.680403383,3.763871879,0.004686742
1.006100012,714.1029387,43.48294305,5.82E-13,3.60E-06,0.431250842,3.313406362,0.003621659
1.166747467,339.7372431,26.02754396,1.09E-12,1.29E-06,0.448671461,0.871614602,0.001509827
1.065687314,142.5540454,58.98000519,1.24E-12,2.21E-06,0.456101207,14.59978373,0.002359325
1.059332743,910.5031225,82.22343424,1.30E-12,2.62E-06,0.367697836,7.606528907,0.002772109
0.913129726,127.1722304,36.45368186,1.32E-12,3.24E-06,0.80216612,3.478307381,0.002961145
1.066443304,354.3844236,68.86730075,6.64E-13,4.77E-06,0.360430385,12.03345622,0.005090901
1.036633535,926.6957404,48.40261271,6.10E-13,1.15E-06,0.549967985,2.090131302,0.001196772
0.992044001,726.9865455,32.46669964,8.31E-13,4.54E-06,0.73406673,10.20351105,0.004500618
1.008338252,899.8661042,70.00567219,5.26E-13,1.71E-06,0.59235878,8.138057351,0.001724941
1.194098573,792.9685423,79.51893679,5.18E-13,1.05E-06,0.176778823,5.302731553,0.00125037
0.806960693,609.4354847,70.23023333,1.36E-12,1.94E-06,0.418259005,11.95808306,0.001567076
0.894544233,315.7105469,20.32195787,1.47E-12,9.86E-07,0.427967242,3.644372445,0.000881923
0.925441978,775.4691013,41.55874019,1.04E-12,3.70E-06,0.416270866,8.026011556,0.003426833
1.156090415,505.6539077,84.22285829,8.66E-13,1.41E-06,0.711794621,2.891663282,0.001625898
1.176259554,935.610542,67.18909871,8.88E-13,5.70E-07,0.609378973,3.092069484,0.000671122
0.933357941,890.0893327,57.95176043,8.71E-13,5.98E-07,0.228349804,1.775502258,0.00055866
1.199279837,830.5512649,65.22952782,5.45E-13,3.02E-06,0.679008565,12.15575512,0.003619034
1.051303804,881.020579,60.29426579,6.20E-13,3.17E-06,0.692249304,1.128074869,0.003331593
1.160390517,348.4379155,31.75749054,1.40E-12,3.94E-06,0.601611435,3.584206229,0.004575455
0.880614743,673.8775364,49.51224107,5.79E-13,4.73E-07,0.239265307,4.685685127,0.000416956
0.963926005,718.1575445,75.68065965,5.67E-13,4.44E-06,0.131162427,3.590460192,0.004284259
1.066362849,104.2618536,76.0836402,8.12E-13,3.73E-06,0.478948739,11.97493331,0.00397619
0.83129924,630.8458587,39.67547445,9.42E-13,1.42E-06,0.226141756,1.635947574,0.001177146
1.038331452,953.3956941,84.22294797,5.84E-13,4.85E-06,0.674174609,14.68708628,0.005034002
1.017761,120.6337243,59.22057929,1.17E-12,4.90E-06,0.661209252,12.68699797,0.004983775
0.903415419,107.4692584,85.9309581,1.32E-12,4.07E-06,0.210065551,3.07951616,0.003676802
0.90242573,530.9979611,47.61539843,1.47E-12,1.84E-06,0.788756296,13.58956815,0.001657016
0.826567275,486.3778874,36.13597521,9.25E-13,4.18E-06,0.494792722,6.562620971,0.003456045
1.074329689,788.4983304,98.03044046,1.04E-12,4.68E-06,0.551640347,4.709814606,0.005033284
0.936599555,410.4558193,74.36737958,8.22E-13,1.74E-06,0.375879616,6.544480045,0.001631158
1.014332011,738.9820058,66.54297665,9.32E-13,4.94E-06,0.893305225,5.902598349,0.005008138
0.844582751,381.6060881,71.83493445,1.32E-12,3.88E-07,0.670052633,12.87457828,0.000327725
0.915055672,538.6487865,43.29181567,6.77E-13,3.81E-06,0.55035274,1.375777551,0.003484561
0.95137586,415.0544526,54.35042189,1.26E-12,3.91E-06,0.643462662,8.11045345,0.003719794
0.942047438,258.118479,24.63129193,1.10E-12,2.22E-07,0.386770895,6.03841455,0.000209397
1.02880216,557.632809,40.82085229,9.91E-13,4.01E-06,0.577513651,7.11747283,0.004121716
1.086762418,494.275517,86.91035965,1.36E-12,1.58E-06,0.596995121,7.441931318,0.001718869
0.884687493,189.8332152,23.05074607,6.01E-13,2.12E-06,0.262242458,13.65193362,0.001872317
1.198034282,300.891183,29.15579444,1.32E-12,6.95E-07,0.324204983,14.37688317,0.000833398
1.038235987,446.7762798,55.36912899,9.50E-13,1.96E-06,0.334633406,9.675056847,0.002033132
0.801939174,464.9375815,84.78618049,1.45E-12,2.66E-06,0.824295222,13.90081552,0.002137255
1.119082168,550.9354859,82.14365882,1.12E-12,1.54E-06,0.890881157,6.314304095,0.001720637
1.19870236,663.454904,43.31904947,9.45E-13,1.69E-06,0.696714762,8.973876803,0.002025059
1.153524706,784.3487302,51.01017844,1.20E-12,9.91E-07,0.751669466,6.811760025,0.001143784
1.005804854,835.6225163,48.19194583,6.64E-13,2.93E-06,0.713418272,5.704409609,0.002943052
1.148939563,687.8868708,49.42838374,8.16E-13,3.38E-06,0.237945289,1.143842623,0.003880514
0.858987154,264.6392165,46.24746333,9.80E-13,4.26E-06,0.538119443,3.65747372,0.003663434
1.162278974,534.3948428,53.92461373,9.33E-13,3.67E-06,0.287788925,7.114123053,0.004267205
0.939650561,230.221968,66.79229055,9.87E-13,2.10E-06,0.524151714,7.440829043,0.001976952
1.151704375,881.1200914,63.85348184,1.07E-12,9.99E-07,0.337376925,0.799173973,0.001150957
0.836402373,252.92029,37.32768291,1.06E-12,1.07E-06,0.71137407,9.014598039,0.000896231
0.96328564,534.9935094,78.0139426,1.24E-12,3.35E-06,0.469441719,5.458106372,0.003229035
1.051554638,316.6518138,31.95419496,1.22E-12,2.62E-06,0.356838513,6.982032916,0.002755493
1.156050499,984.5695371,72.73728174,9.64E-13,2.76E-06,0.161856559,10.25775937,0.003190475
1.188724279,835.8340245,51.47574491,6.04E-13,2.93E-06,0.353572427,7.777603062,0.003483845
1.012877201,595.7765587,92.12319261,1.27E-12,1.36E-06,0.600226853,1.791078343,0.001382999
1.130048393,341.6226565,80.55135587,1.05E-12,2.62E-06,0.174240567,7.145003453,0.002966296
1.138048831,837.262892,60.74230481,7.44E-13,3.88E-06,0.237464,1.052698047,0.004411944
0.91129669,462.2831224,94.61759633,6.78E-13,4.49E-06,0.273609664,4.881509864,0.004090948
1.055522897,404.642679,53.08741045,7.22E-13,2.95E-06,0.778307073,3.750544761,0.003111221
1.093008241,253.3670686,94.86085118,1.14E-12,2.09E-06,0.568132796,1.72378518,0.002281576
1.104255609,480.8566044,98.77722129,1.48E-12,1.71E-06,0.762577304,12.19016972,0.001889049
1.069412461,850.4105684,42.46720766,1.43E-12,4.16E-07,0.599891062,2.48073373,0.000445211
1.071138559,712.2561222,75.61754253,1.22E-12,6.17E-07,0.54967428,8.246970557,0.000661409
1.17585501,133.1981832,77.66959456,1.01E-12,2.52E-07,0.713520656,2.095264759,0.000296044
1.156755907,709.7796015,92.00685204,6.78E-13,2.41E-07,0.232072953,5.014278892,0.000279363
0.873958092,974.0992026,61.94742829,8.85E-13,3.70E-06,0.553367133,11.3047877,0.003235569
0.818405589,244.8954705,52.57689043,9.42E-13,5.04E-07,0.653307049,5.6940065,0.000412231
1.051657619,582.1227511,61.97739441,7.86E-13,4.89E-06,0.181882624,1.335088346,0.005146412
0.918797002,294.7887667,68.93508296,1.13E-12,4.53E-06,0.461770741,3.924636714,0.00416309
1.181290128,387.606708,31.29243975,7.07E-13,1.85E-06,0.385715885,11.85106993,0.002183914
